"iso","umd_tree_cover_loss__year","umd_tree_cover_loss__ha","gfw_gross_emissions_co2e_all_gases__Mg"
"BRA",2002,1621738.19442358997827242,983072214.5035105765275581
"BRN",2002,474.50766387612579182,372543.563556189221647
"BTN",2002,119.90976744171442886,78512.904577261892081
"CAF",2002,7005.03947054714366685,4746696.804513820876359
"CHN",2002,1823.23890451561151310,1100118.455384631579595
"CIV",2002,24188.70859243880775716,10730957.221311232822413
"CMR",2002,10611.83037139148984645,6951531.265652068616083
"COD",2002,168992.44006047407607498,119250875.299189618650788
"COG",2002,9973.61496922038097369,6488850.308892351172034
"COL",2002,63279.73757515280340829,39988660.0940287638992013
"CRI",2002,752.99104371750767395,449358.619807033118207
"CUB",2002,2957.85876791073893659,322967.5540785782389132
"CYM",2002,0.79971454204752609,259.474745985383194
"DMA",2002,2.00395406994520391,1022.11025210303626
"DOM",2002,451.16381814680370213,196009.647671057369694
"ECU",2002,5707.73083196570846928,4282229.929286033612061
"ETH",2002,1569.22357377258516863,1009457.586360064906848
"FJI",2002,19.39814813145399297,10448.73576982820996
"GAB",2002,7001.69290382560953309,4445435.467997316511878
"GHA",2002,4435.28725268137870982,2068979.162911302477983
"GIN",2002,1100.62610566678998753,522523.449006538194050
"GLP",2002,2.73602774757866774,1593.18880409061857
"GNB",2002,137.31916150636391592,41071.6873504298184914
"GNQ",2002,1138.01324818058976294,744140.737735621756662
"GTM",2002,16077.21036493719679887,8526793.975296072366753
"GUF",2002,1628.44411660680053700,1323765.245130222553459
"GUY",2002,2824.67050435949460877,1985107.340679426055296
"HND",2002,7343.57958145660803568,4200856.027556361104456
"HTI",2002,17.43798238860460268,10437.852939155642463
"IDN",2002,271744.91385887244433933,270890855.462958125242493
"IND",2002,8614.82306407107833897,5325749.447114000065956
"JAM",2002,280.45324809620550903,157426.437014678704899
"KEN",2002,2973.50172539877496550,1747777.340080377206811
"KHM",2002,18579.93223124398491864,10597932.941163710033395
"KNA",2002,3.01565209211914076,1450.857594790944515
"LAO",2002,13698.93301807128849752,8429393.4077701132077737
"LBR",2002,7330.37841642544941044,3875397.906895664011694
"LCA",2002,1.56965677697048632,826.80568360481969
"LKA",2002,524.16033899299318293,220242.709651983364541
"MAF",2002,2.9291831281445325,1134.25907862121225
"MDG",2002,27044.85135033701791025,15915883.602816591406928
"MEX",2002,14336.55337263129388991,6541414.2903999253565351
"MMR",2002,12938.64357354007315360,8098243.005106061741178
"MOZ",2002,143.56074946575956584,65615.841540577123369
"MSR",2002,0.73769428026258686,415.40821894105934
"MTQ",2002,2.7554438720713977,1558.7348534110781
"MWI",2002,2.34375248692599820,1105.398056751960222
"MYS",2002,61830.25539132165397814,50203063.206266439050088
"NGA",2002,6131.77328692166624790,2428814.873439198128149
"NIC",2002,5753.62261706570768901,3434432.8192909572295705
"NPL",2002,169.53432575406251134,109817.447857002802549
"PAN",2002,1890.25285868781917672,1194126.659236028442352
"PER",2002,46063.89450106824289612,31226962.025497467335946
"PHL",2002,3498.84176284211156800,2507369.462053470618308
"PLW",2002,26.70128954037028131,21074.066874331736367
"PNG",2002,23529.78773425075939836,20003723.099016685599057
"PRI",2002,39.40240780962239396,21909.611995461035905
"PRY",2002,50507.54833582599329999,18538224.514383120151304
"RWA",2002,4.53482884819837797,2850.89124131678387
"SEN",2002,0.22541461602593318,54.181667113934820
"SGP",2002,0.07691609050923666,37.54891058520569
"SLB",2002,2128.72032747426506403,1666846.474404192487937
"SLE",2002,250.36236488640629567,118252.838215039763222
"SLV",2002,52.86365358356987155,35759.323951857000029
"SSD",2002,54.32513209019354005,34188.147508283508964
"SUR",2002,1931.78854082989494247,1538521.683561585583221
"SXM",2002,0.14647448469184027,43.54752087362647
"TGO",2002,2.4444999968221028,726.30324081082646
"THA",2002,3855.24310405211729997,2440764.624692024494212
"TTO",2002,73.19418375282172724,42533.073312551370812
"TWN",2002,120.65240410738279205,72602.458676776288830
"TZA",2002,843.40135033792791446,474790.793357309768596
"UGA",2002,667.81053529794008243,375684.140959308307164
"UMI",2002,4.31264620745659683,0.0
"USA",2002,12.71152890239800369,5084.437876581680451
"VCT",2002,0.07495259433865017,47.64689393746798
"VEN",2002,11320.58610786590936531,6492287.426865581783997
"VGB",2002,0.95006064361545153,537.7595388058907
"VNM",2002,11028.63885540967585211,6481822.561619162221896
"VUT",2002,18.71587643949110428,10717.49252555744593
"Z07",2002,3102.98252887639130279,1893688.415526127404407
"ZAF",2002,350.00246313548533282,169862.925984483045466
"ZMB",2002,62.40147400261553886,32225.810060356414538
"ZWE",2002,14.46358335918511124,7873.857492311831106
"AGO",2003,2963.29318069629857362,1801969.077443527899282
"ARG",2003,14459.58423855762757734,5393315.6969049374927585
"AUS",2003,0.60726459230577263,331.327554122021534
"BDI",2003,51.55890953198691184,31235.120082834697026
"BES",2003,7.12073436079210332,0.0
"BGD",2003,266.91833755532952477,173282.240841645625465
"BHS",2003,0.21168965406250001,12.820167056662052
"BLZ",2003,2992.54878092701246887,1482274.7541745826606475
"BOL",2003,77076.27205292862051883,41217576.269495236655575
"BRA",2003,1570540.46331468678713439,935961238.560120184048015
"BRN",2003,379.43454884667144468,296817.225982096327969
"BTN",2003,84.66540713421440939,53190.613399976031213
"CAF",2003,3025.66622561753815359,2180136.932820150901870
"CHN",2003,1590.32110832534534900,946445.662682732987158
"CIV",2003,16575.01314525036863118,7189266.590365835093814
"CMR",2003,9967.20681077520472841,6634875.461231671936352
"COD",2003,78138.25170693271611474,55714037.810354824212102
"COG",2003,9874.75792269973750802,6129484.714657002177323
"COL",2003,32062.94664880197673957,20100823.340202780755853
"CRI",2003,590.91052189845865687,354717.800864904028367
"CUB",2003,201.58485332779294400,162050.6951648731055588
"DMA",2003,9.72457471528754306,5735.82024773655740
"DOM",2003,460.63568804336699913,182363.302283372271880
"ECU",2003,3385.90863053176100066,2488263.9023962981285105
"ETH",2003,2542.49198463388653929,1652335.042055935826384
"FJI",2003,53.21087267159289923,28566.826242621900612
"GAB",2003,10674.32098277131977494,6881446.092566794942490
"GHA",2003,1872.65390342591295846,870671.204997381220715
"GIN",2003,287.43739984522355973,145086.641680310715131
"GLP",2003,3.84483877007270012,2137.89389947946010
"GNB",2003,14.26996006293782673,4587.310268955030521
"GNQ",2003,960.34041914963818054,624039.167958668578292
"GTM",2003,24301.23791724399942910,11419391.3747133296695064
"GUF",2003,1267.39961934566618365,1006315.757645323669788
"GUY",2003,4216.40688066703773751,2456087.314926374026127
"HND",2003,8855.60342249312320695,5059993.2129083113517413
"HTI",2003,14.33538363853841071,6726.801628275916388
"IDN",2003,248435.97585151178984072,253833835.323967603532482
"IND",2003,8255.75781013224763690,4995840.9012227136105434
"JAM",2003,152.36760226338325218,88753.160617784998126
"KEN",2003,1568.12530771648117007,996781.239900839424889
"KHM",2003,24060.75302588553861311,13380663.576225543862999
"KNA",2003,5.00276932273871343,2190.363829721838679
"LAO",2003,20468.86294442009667984,12664307.560592148982557
"LBR",2003,4820.83807672931928729,2539570.120591470742441
"LCA",2003,1.86830529101182747,1077.56657710669628
"LKA",2003,991.42360557822731787,408878.739600235483696
"MAF",2003,2.41663369414171091,1044.448375566633006
"MDG",2003,15332.58616173083136987,9162806.352244381050592
"MDV",2003,0.68886633312554261,33.09228795597424
"MEX",2003,17932.82348662117766019,8051091.2257200964108771
"MMR",2003,13768.18041280557340063,8842111.226348038139424
"MOZ",2003,91.65641669239585036,41685.483718051467113
"MSR",2003,0.36880606970920143,219.98655583007057
"MTQ",2003,6.70269943120008750,3579.177688274242228
"MWI",2003,9.66250781551269848,5270.15807500647641
"MYS",2003,60417.40799971842734516,52584647.170675528930795
"NGA",2003,1830.25095880257563115,706728.530533957142452
"NIC",2003,5123.65283677508499083,3045573.5363863254852216
"NPL",2003,284.62969253626533272,189286.458545785474494
"PAN",2003,1575.62083818207325990,989087.560616590251649
"PER",2003,43729.59676979141087736,29555427.023484293360587
"PHL",2003,4274.73817800766903387,2988483.152378255390403
"PLW",2003,3.35690815748155389,2531.62989498935976
"PNG",2003,15365.92599034550518218,13328245.062682048002886
"PRI",2003,83.34167228755533466,47973.74461442509531
"PRY",2003,74443.44848971318135935,25357529.5955995389419345
"RWA",2003,28.97537139098889834,16510.00899810637596
"SEN",2003,0.22544722504069012,48.0516342638510645
"SLB",2003,1276.21785922356571442,988266.641406987097019
"SLE",2003,176.19085482142194634,91551.856699580688143
"SLV",2003,9.58335945795844364,5776.260800924558397
"SSD",2003,48.34699545159858027,28698.509762207678556
"SUR",2003,2243.05149487732560405,1672982.0103712731037122
"SXM",2003,0.14648413868489582,45.94141656512471
"TCA",2003,1.78853346906141501,338.187722518383735
"TGO",2003,1.52774851750976573,461.44168791158056
"THA",2003,4241.86286399583667007,2686024.893195321905418
"TTO",2003,50.11670488185004938,28641.774512647431963
"TWN",2003,65.20640405950304764,40430.507949219911892
"TZA",2003,726.59339496534267745,383610.689367951318875
"UGA",2003,1521.14842007176183391,910557.936750271322387
"USA",2003,8.93056397267795169,3364.781502469605203
"VCT",2003,0.5246463214973959,247.36133344872914
"VEN",2003,20761.78909755333569902,10837874.847093854000501
"VGB",2003,0.43850035617296010,199.33538307128317
"VIR",2003,0.80434847817491329,347.259408735131943
"VNM",2003,9521.70941147881930647,5553852.9743853749611417
"VUT",2003,329.79501748273412763,173791.913999572741553
"Z07",2003,2590.22377246776592500,1546092.107281875438176
"ZAF",2003,326.88136395899295941,176767.350838977998357
"ZMB",2003,133.07355664063648225,64033.012292826519574
"ZWE",2003,8.62014817716145907,4874.898261155804096
"AGO",2004,2354.97632785250040981,1422994.227674009199541
"ARG",2004,28090.43650070002604111,10585549.506542404445028
"AUS",2004,0.45553511205512156,221.808060303985218
"BDI",2004,2.7658422863812936,1678.9870694602789
"BES",2004,0.07346776039062501,48.040996304118494
"BGD",2004,347.56188045675449795,199677.945916225200400
"BHS",2004,4.51156650117946999,807.071136756230727
"BLZ",2004,2108.50638454191592005,988889.794056518842426
"BOL",2004,96581.97016646780781183,49120050.102083943903391
"BRA",2004,2016350.02973847703390774,1248727582.763186046763201
"BRN",2004,584.78237855187319594,452313.304818706327639
"BTN",2004,337.17192356522134864,218599.728015232343200
"CAF",2004,4096.37874875210392993,2806400.911678568565870
"CHN",2004,3421.80220966676980534,2017905.079040590934520
"CIV",2004,11229.83279919225516056,4952873.853888722571587
"CMR",2004,9049.26846524855734982,5845868.321905914175144
"COD",2004,123521.15989301251876314,86350980.616507735131242
"COG",2004,4995.59894056907064385,3078588.110587177063107
"COL",2004,81732.76615890017974050,50972434.8544644345613550
"CRI",2004,603.27805120763889580,372543.059515148080771
"CUB",2004,651.64005252844226530,206923.6837166352150963
"CYM",2004,2.10855836277994822,610.975540522598555
"DMA",2004,22.12330750501247805,12243.64125578581503
"DOM",2004,1065.76078972556220309,439370.328782406122648
"ECU",2004,5446.86188543996249448,3852155.647835748947448
"ETH",2004,2729.93030395608160787,1611627.374262744198422
"FJI",2004,231.14562265322565404,124018.030508421108234
"GAB",2004,5698.65092538940050466,3654458.834535746253824
"GHA",2004,1581.80078692339290768,745581.290988660703498
"GIN",2004,552.59577399403071177,266303.348727777024589
"GLP",2004,8.58169741017252558,4695.218751165460906
"GNB",2004,75.94738958341146311,25288.720100061684588
"GNQ",2004,210.82551511441547118,131434.672750396643753
"GTM",2004,17264.51795588571448426,8701116.849194246947579
"GUF",2004,3268.53743244852136616,2598889.2698787038207173
"GUY",2004,2630.27736302563707656,1749590.423864223992474
"HND",2004,7114.70040409248556305,4046499.917104721378056
"HTI",2004,52.92761232347118817,30785.5887067317781967
"IDN",2004,479153.04604944980391780,506938176.015876859796668
"IND",2004,14204.21121144393069925,8626377.375177517731042
"JAM",2004,979.76680863567919949,529964.574790242650058
"KEN",2004,2973.69219999076742478,1742135.178831141074691
"KHM",2004,44084.07617944247600201,25331730.284515031924887
"KNA",2004,4.19277861505642426,2189.764221137482506
"LAO",2004,17941.45536649781415553,10992204.954137186201951
"LBR",2004,1782.41996293179235806,938311.161263214189555
"LCA",2004,6.95181299321180627,3731.83792326472534
"LKA",2004,466.73718752559106517,198713.509663391778047
"MAF",2004,0.87876646094509547,412.47927039903496
"MDG",2004,20283.01778544939169890,12100588.819957038615320
"MDV",2004,0.68833650734429257,109.412258904016395
"MEX",2004,18118.21640883982874989,8396170.4393096186852630
"MMR",2004,23285.78749440437732286,14835932.703597544007657
"MOZ",2004,184.78721596536627544,80539.887758280554256
"MSR",2004,3.46630194419921867,1788.36948017510934
"MTQ",2004,13.40168519382215929,7553.75217812794792
"MWI",2004,6.20259859858507123,3087.25587621161525
"MYS",2004,113430.80118116780277549,98235148.147146710779003
"NGA",2004,3055.25118745551723712,1160545.151382540431170
"NIC",2004,3182.42834235639764834,1889132.862735376404115
"NPL",2004,174.51839004270399667,104047.903582855037824
"PAN",2004,2482.54911850616980970,1581948.990089414991720
"PER",2004,62017.75861789100457085,41779776.687182437644033
"PHL",2004,7078.13890015911116295,4986547.969199316364094
"PLW",2004,7.01906228942735464,5935.235401819389710
"PNG",2004,25102.95332378746515512,21413382.780569742208051
"PRI",2004,58.93001494174696492,33028.51076277573296
"PRY",2004,65084.74140334857169531,25478709.791294316660986
"RWA",2004,6.99410998955179902,4230.51315188979846
"SEN",2004,0.07511126604112413,36.813395393638501
"SLB",2004,2200.65792477184406162,1711430.2870049255888255
"SLE",2004,234.56253496750656473,112979.326688332472812
"SLV",2004,77.72682384445748457,51319.573989343792312
"SSD",2004,80.87638343438668020,48941.88644857703342
"SUR",2004,2814.20873408792798919,2201071.871191226754345
"SXM",2004,0.2929473428710938,102.98343958843883
"TCA",2004,2.28795229555121555,467.4742144012689
"TGO",2004,0.07638703037814672,21.356310570036346
"THA",2004,8018.23349164126899804,5062969.294596041453520
"TTO",2004,152.30712593606495648,85323.973090404057136
"TWN",2004,387.56926088565651585,237907.667945076955475
"TZA",2004,724.48183562752974252,355565.340605982973149
"UGA",2004,1587.09893249973047226,949197.86805213553402
"USA",2004,31.69462981866319272,12900.905523325933352
"VCT",2004,2.09862552305501336,1221.72855559281171
"VEN",2004,15891.23661249503742925,8903739.888636165653913
"VGB",2004,0.95005181121961827,399.35392166108970
"VIR",2004,6.5811902182997019,2933.02167396702092
"VNM",2004,21113.71610140571959562,12663669.386833229472912
"VUT",2004,110.19350775493923251,59945.949852374560192
"Z07",2004,4961.94673068949250584,2991828.652385188139492
"ZAF",2004,430.21307533398870545,219995.330351766361885
"ZMB",2004,431.90642735045303492,207493.792816286822522
"ZWE",2004,20.61857423467448081,12093.32570094604052
"AGO",2005,3110.00209353746995571,1851465.969964627199818
"ARG",2005,31429.66431140418667827,11739022.4103685045717895
"AUS",2005,0.60746448859971789,249.354833815716520
"BDI",2005,15.44141162908990166,8228.55911696694296
"BEN",2005,0.22906319317626955,76.004080323888199
"BGD",2005,306.00679136436513712,188282.222402601683372
"BHS",2005,2.83232223570421005,234.1169632345000467
"BLZ",2005,3206.26153512343549051,1565919.374849210127851
"BOL",2005,137883.99670223420558827,70477527.3473281279542975
"BRA",2005,1824217.99031233631677056,1176100241.6113659579412360
"BRN",2005,602.98764716093922626,450133.391187316658583
"BTN",2005,315.95689397594183672,211327.856631632891897
"CAF",2005,5466.01443146988836039,3665283.857419184602068
"CHN",2005,3075.79346414711164115,1842824.518228004275874
"CIV",2005,6010.23095064579603818,2479305.915644039781960
"CMR",2005,11078.77943388177448000,7186383.886440763098844
"COD",2005,149894.12993354914364917,105051251.559377816728563
"COG",2005,8608.14916414399118839,5413875.830992178093013
"COL",2005,58905.89187924103005005,37162170.657316783503405
"CRI",2005,869.41861333082803021,513483.519558392259435
"CUB",2005,1023.73535993041398192,293951.0817364280307229
"CYM",2005,2.47158031576931455,568.3696368714647575
"DMA",2005,13.28584508893500388,7265.02122831498255
"DOM",2005,4977.01761852262123030,770197.221008690374446
"ECU",2005,6210.65476594726670707,4615770.617326401589487
"ETH",2005,2302.29218866907930936,1286831.518372352638536
"FJI",2005,153.43655265883788478,82929.261943074530380
"GAB",2005,10815.80176693033092987,6887634.458954756315291
"GHA",2005,3402.15156317637043991,1588792.133776033625046
"GIN",2005,270.57807526315328215,126412.569815877922616
"GLP",2005,6.80624069312120255,4017.92388597921828
"GNB",2005,76.26342669537000947,21459.216531211425239
"GNQ",2005,900.48385636522848954,572431.735480058200378
"GTM",2005,33396.52604767830127275,16217055.359725846039000
"GUF",2005,2028.10358142908571767,1594106.697167867203764
"GUY",2005,3578.78145785488081703,2440640.008352434915591
"HND",2005,14157.46948685325878666,8199956.048431210937469
"HTI",2005,36.60767439726454577,14115.20869643375671
"IDN",2005,478404.27681738855394242,513784355.288593934997833
"IND",2005,11134.37862517489328274,6783333.319315565882269
"JAM",2005,3164.15957272311962202,1731001.391880116844437
"KEN",2005,1703.29024011286655852,1001700.561185117729349
"KHM",2005,35978.08120679432464580,21223136.579149593378834
"KNA",2005,4.5613920746712241,2329.85468728386753
"LAO",2005,21598.81756506426192612,13362628.193096290012020
"LBR",2005,2168.34263400478648689,1083740.109388567657934
"LCA",2005,5.53132415788248749,3321.886300953163566
"LKA",2005,546.64128911216351751,233545.641179098950683
"MAF",2005,1.09847702773763056,422.21892583103695
"MDG",2005,22517.44351831580960313,13138175.940850246804270
"MDV",2005,0.30594948389729822,0.0
"MEX",2005,23047.50035357036821308,10671002.4682134440961567
"MMR",2005,23420.77236243599406270,15085185.8140032527494386
"MOZ",2005,278.99545067974336310,136189.4117229346162615
"MSR",2005,9.51580423075195548,5535.53866766771347
"MTQ",2005,7.37111373267740984,4280.72497860196954
"MWI",2005,5.79141377649793820,3033.23795774753850
"MYS",2005,114500.97758878860583161,100808674.763881505470379
"NGA",2005,1922.27534910070207534,785443.682966296396083
"NIC",2005,11309.25459901036835495,6801649.065855838869400
"NPL",2005,234.56905637469078315,156359.956106931544145
"PAN",2005,2338.14889008096740654,1498719.873793334870011
"PER",2005,97369.41128401882012333,65133288.820134768652086
"PHL",2005,6332.70053640222820809,4355059.488303848082017
"PLW",2005,15.64008217338568814,11790.623090709297374
"PNG",2005,16365.11615343878886625,13523534.4889891289099855
"PRI",2005,54.17298763534721559,30682.047224088086787
"PRY",2005,57704.22306580447964684,21606141.269525768538108
"RWA",2005,14.37314064857829161,8975.53851538811027
"SEN",2005,0.07511642530707466,43.206097581435846
"SLB",2005,3842.55981728836989052,2981410.396796329832102
"SLE",2005,166.69141944233752346,85588.738273321509067
"SLV",2005,31.28639773261881716,18210.592616890806010
"SSD",2005,46.26448746654447013,26875.51629509821226
"SUR",2005,1808.21629178068378738,1367793.483018543468780
"SXM",2005,0.43941928602213543,176.55071662617171
"TCA",2005,5.07724221241645105,955.308447590698289
"TGO",2005,1.6041379882302517,445.13616072620052
"THA",2005,10671.23060940354227628,6802603.663774300850915
"TTO",2005,94.22882641943626055,54581.540639596645202
"TWN",2005,274.24542571335401482,171136.69202979589523
"TZA",2005,751.11089658965291663,389963.744679987161442
"UGA",2005,2899.40048435901170123,1626966.921069652101415
"UMI",2005,45.7575508832096654,0.0
"USA",2005,10.97109243607313393,3844.140222010089222
"VCT",2005,3.07181862311957511,1603.23472726233566
"VEN",2005,15561.24752451142365308,8669762.8839682254824775
"VGB",2005,1.60787727655164958,801.05443851976054
"VIR",2005,0.36561744881727433,118.071779028657137
"VNM",2005,27779.78632073276902672,17016747.318816115317477
"VUT",2005,52.84166512325684020,30700.930163507458515
"Z07",2005,4013.32405127484697722,2430342.576738890948026
"ZAF",2005,522.32868883200083151,273411.425206419254949
"ZMB",2005,242.91232141524584053,116113.155701885477248
"ZWE",2005,27.48407887379122985,15942.16156969154144
"ABW",2006,0.07516239089138456,24.575413518195255
"AGO",2006,1400.15250236637202772,748593.204773096676693
"ARG",2006,24095.40983058137082489,9246529.641573458073205
"BDI",2006,5.76207786249213287,3263.64918429331335
"BEN",2006,0.0764804041083442,24.08197263532513
"BES",2006,2.49591197905816013,23.60162340273959
"BGD",2006,677.31534766448016008,420187.890372479563767
"BHS",2006,17.14283582060980864,1028.003746893275091
"BLZ",2006,1898.66588324345855559,931770.923700566059481
"BOL",2006,118782.93965938414029990,60774925.400599277211533
"BRA",2006,1415536.41629046974987327,898809395.126379546879179
"BRN",2006,442.19756127584706795,342900.273977611664650
"BTN",2006,256.30307394337023412,160101.592228022045083
"CAF",2006,5684.24553298380617077,3933703.083053567634256
"CHN",2006,4804.34023199832033389,2910824.561110174249450
"CIV",2006,16773.42572429516409491,7471404.454040752879888
"CMR",2006,14845.90202557840271681,9544793.232919096325445
"COD",2006,146457.40999473125295063,102763034.596477877814213
"COG",2006,11788.21973797300642814,7493556.562411214358536
"COL",2006,56033.84006054733526317,34563937.217972960948097
"CRI",2006,715.40657883928225527,433638.037843943426378
"CUB",2006,467.46983143267044586,174837.6606597378470603
"CYM",2006,2.98091570308051252,826.684135075058460
"DMA",2006,4.67693955810546919,2679.688266310852085
"DOM",2006,535.06488386347980317,240982.556090403453720
"ECU",2006,6448.48609359937162420,4599202.246283564144424
"ETH",2006,2562.24733766789631571,1577721.178119337688346
"FJI",2006,168.31762538212409483,92474.249257057944593
"GAB",2006,10494.80448505267084728,6509368.366397671839460
"GHA",2006,3647.51321202649810716,1650758.046537511748215
"GIN",2006,235.08685377833344962,128707.337353260076179
"GLP",2006,2.95784273417588989,1699.16744278497101
"GNB",2006,48.84465673658365730,16288.068874216551056
"GNQ",2006,761.37650748298159190,488189.056789407383201
"GTM",2006,18318.82757748594280554,9360866.244661084749897
"GUF",2006,1943.56576389811766487,1566378.512196670922818
"GUY",2006,3744.12503585024347803,2594291.0428654468753524
"HND",2006,14165.52696267001262753,8168506.523480601664735
"HTI",2006,21.95558692202908209,10517.678064165875485
"IDN",2006,468380.57782301009444459,433706253.3370188197078106
"IND",2006,11175.42805540816114987,6750769.728397641082998
"JAM",2006,456.84368015035776828,258392.015920444356677
"KEN",2006,3339.71840860880448583,1968837.619665577844764
"KHM",2006,43268.03182189416710610,26569742.216364839672719
"KNA",2006,7.79960949640624815,3986.770615025273124
"LAO",2006,33971.73212991787270823,20608036.239673789276431
"LBR",2006,6005.17714793247825536,3103507.414656349365983
"LCA",2006,1.86822840465277781,1012.902715529217034
"LKA",2006,413.12915873806547423,197059.924666964694536
